label, correctness, w1, w2, features
No	Correct	parser		fault tolerance	[[[ 0.          0.          0.          0.27774894  0.25        1.        ]]]
No	Correct	direct staff-hour		muri	[[[ 0.          0.          0.          0.26132256  0.          1.        ]]]
No	Correct	static analysis		basic engineering object	[[[ 0.          0.          0.          0.27631028  0.63636364  0.        ]]]
Yes	Correct	cross-compiler		compiler	[[[   0.            1.          375.            0.79432435    0.            2.        ]]]
No	Correct	quality management plan		information processing	[[[ 0.          0.          0.          0.37438253  0.30769231  0.        ]]]
No	Correct	generic program unit		user need	[[[ 0.          0.          0.          0.37201612  0.66666667  0.        ]]]
No	Correct	estimate		minimum viable product	[[[ 0.          0.          0.          0.21644528  0.5         1.        ]]]
No	Incorrect	reusable		disassembler	[[[ 0.          1.          0.          0.06217927  0.          2.        ]]]
No	Correct	completed change set		quality assurance	[[[ 0.          0.          0.          0.18651296  0.82352941  0.        ]]]
Yes	Correct	routine		coroutine	[[[  0.00000000e+00   1.00000000e+00   6.68000000e+02   2.42247340e-01
     0.00000000e+00   2.00000000e+00]]]
No	Correct	completed change set		rich hover	[[[ 0.          0.          0.          0.19405496  0.5         0.        ]]]
No	Incorrect	place/transition net		strategic filter	[[[ 0.          1.          0.         -1.          0.82352941  0.        ]]]
No	Correct	detailed design review		passive object	[[[ 0.          0.          0.          0.25211164  0.57142857  0.        ]]]
No	Correct	parent box		test driver	[[[ 0.          1.          0.          0.15247834  0.6         0.        ]]]
No	Correct	iteration backlog 		no-operation	[[[ 0.          0.          0.          0.19900555  0.          1.        ]]]
Yes	Correct	routine		architecture	[[[ 0.          1.          1.          0.22277702  0.70588235  2.        ]]]
No	Incorrect	machine-dependent		process management	[[[ 0.          0.          1.          0.28173848  0.          1.        ]]]
No	Correct	machine-dependent		design requirement	[[[ 0.          0.          0.          0.32707585  0.          1.        ]]]
No	Correct	personnel		Monte Carlo analysis	[[[ 0.          0.          0.          0.2448129   0.36363636  1.        ]]]
No	Correct	personnel		terminal symbol	[[[ 0.          0.          0.          0.29528124  0.36363636  1.        ]]]
No	Incorrect	array		program network chart	[[[ 0.          0.          5.          0.22923028  0.6         1.        ]]]
Yes	Correct	routine		subroutine	[[[  0.00000000e+00   1.00000000e+00   6.01000000e+02   3.68585358e-01
     1.00000000e+00   2.00000000e+00]]]
No	Correct	access method		secondary window	[[[ 0.          1.          0.          0.23794249  0.30769231  0.        ]]]
No	Correct	access method		stakeholder	[[[ 0.          0.          0.          0.16648672  0.15384615  1.        ]]]
No	Correct	domain analysis		state name	[[[ 0.          1.          0.          0.18278076  0.5         0.        ]]]
No	Incorrect	domain analysis		table	[[[  0.           0.          45.           0.21955987   0.36363636   1.        ]]]
No	Correct	evaluation activity		support software	[[[ 0.          1.          0.          0.2192972   0.30769231  0.        ]]]
Yes	Correct	routine		subprogram	[[[   0.            1.          210.            0.33813573    1.            2.        ]]]
No	Correct	diagram number		risk management plan	[[[ 0.          0.          0.          0.07746598  0.6         0.        ]]]
No	Correct	data attribute		composite task	[[[ 0.          1.          0.          0.34577379  0.375       0.        ]]]
No	Correct	activity duration		verb phrase	[[[ 0.          1.          0.          0.11298586  0.33333333  0.        ]]]
No	Incorrect	software component		domain	[[[  0.           0.          11.           0.22750043   0.66666667   1.        ]]]
No	Correct	condition entry		Grosch’s law	[[[ 0.          1.          0.          0.15862417  0.55555556  0.        ]]]
Yes	Correct	routine		main program	[[[  0.           0.          15.           0.29523466   0.88888889   1.        ]]]
No	Incorrect	in-process product		measurement process owner	[[[ 0.          0.          0.          0.66547953  0.53333333  0.        ]]]
No	Correct	statistically managed process		risk acceptance	[[[ 0.          0.          0.          0.43274047  0.73684211  0.        ]]]
No	Incorrect	software test environment		capacity	[[[ 0.          0.          2.          0.16669833  0.61538462  1.        ]]]
No	Correct	complete table		direct metric value	[[[ 0.          0.          0.          0.13683033  0.4         0.        ]]]
No	Incorrect	simultaneous		reliability	[[[ 0.          1.          0.          0.21656602  0.          2.        ]]]
Yes	Correct	finish-to-finish		logical relationship	[[[ 0.         0.         8.         0.4019335  0.         1.       ]]]
No	Incorrect	terminal		audit	[[[ 0.          1.          0.          0.16267552  0.4         2.        ]]]
No	Correct	protection exception		software asset management	[[[ 0.          0.          0.          0.19503895  0.625       0.        ]]]
No	Correct	object-oriented language		nucleus	[[[ 0.          0.          0.          0.16246672  0.4         1.        ]]]
No	Correct	test level		certified scrummaster	[[[ 0.          1.          0.          0.19856302  0.          0.        ]]]
No	Correct	test level		unknown unknowns	[[[ 0.          1.          0.          0.22469288  0.47058824  0.        ]]]
Yes	Correct	reversible execution		playback	[[[ 0.          0.          1.          0.24096086  0.54545455  1.        ]]]
No	Correct	estimate at completion		effective full license	[[[ 0.          1.          0.          0.15206622  0.5         0.        ]]]
No	Correct	channel capacity		object identifier	[[[ 0.          1.          0.          0.16411132  0.36363636  0.        ]]]
No	Correct	contract management plan		decoupling	[[[ 0.          0.          0.          0.33120359  0.25        1.        ]]]
No	Correct	cut-off date		coupling	[[[ 0.          0.          0.          0.14676799  0.44444444  1.        ]]]
No	Correct	evaluation procedure		CDIF graphical notation	[[[ 0.          0.          0.          0.11431655  0.8         0.        ]]]
Yes	Correct	reversible execution		replay	[[[ 0.          0.          3.          0.32613563  0.63157895  1.        ]]]
No	Incorrect	context		corporate board or equivalent body	[[[  0.          0.         14.          0.2216007   0.5         1.       ]]]
label, correctness, w1, w2, features
Yes	Correct	start-to-start		logical relationship	[[[ 0.          0.          9.          0.38563111  0.          1.        ]]]
No	Correct	ICOM code		nonprocedural language	[[[ 0.          1.          0.          0.15504632  0.66666667  0.        ]]]
No	Correct	criteria		symbolic trace	[[[ 0.          0.          0.          0.19459127  0.54545455  1.        ]]]
No	Correct	property		blocking factor	[[[ 0.          0.          2.          0.1397524   0.82352941  1.        ]]]
No	Correct	probability and impact matrix		Boolean signature	[[[ 0.          0.          0.          0.1888045   0.70588235  0.        ]]]
No	Correct	return code		machine code	[[[ 1.          1.          0.          0.35932532  1.          0.        ]]]
Yes	Correct	configuration item		hardware	[[[  0.           0.          29.           0.33327763   0.66666667   1.        ]]]
No	Incorrect	adaptation		Scrum team	[[[  0.           0.          14.           0.17302519   0.33333333   1.        ]]]
No	Incorrect	customer		identify risks	[[[  0.           0.          29.           0.16857882   0.5          1.        ]]]
No	Correct	parser		fault tolerance	[[[ 0.          0.          0.          0.27774894  0.25        1.        ]]]
No	Correct	estimate		minimum viable product	[[[ 0.          0.          0.          0.21644528  0.5         1.        ]]]
No	Correct	trunk		hard failure	[[[ 0.          0.          0.          0.19469401  0.44444444  1.        ]]]
Yes	Correct	adaptation		transparency	[[[ 0.         1.         0.         0.2962492  0.5        2.       ]]]
No	Correct	desktop publishing		functional baseline	[[[ 0.          1.          0.          0.24998521  0.26666667  0.        ]]]
No	Incorrect	timing		name	[[[ 0.          1.          1.          0.31739846  0.5         2.        ]]]
No	Correct	impediment		acceptance-test-driven development	[[[ 0.          0.          0.          0.20506519  0.42857143  1.        ]]]
No	Correct	system safety		waterfall	[[[ 0.          0.          0.          0.24435084  0.33333333  1.        ]]]
No	Correct	system safety		data inventory	[[[ 0.          1.          0.          0.28517167  0.625       0.        ]]]
Yes	Correct	adaptation		empirical process control	[[[  0.           0.          34.           0.33954138   0.72727273   1.        ]]]
No	Correct	global configuration management		design level	[[[ 0.          0.          0.          0.26946753  0.46153846  0.        ]]]
No	Correct	innovation and planning		value range constraint	[[[ 0.          1.          0.          0.11670733  0.66666667  0.        ]]]
No	Incorrect	lead		read	[[[  0.           1.          21.           0.13797592   0.66666667   2.        ]]]
No	Correct	estimate at completion		effective full license	[[[ 0.          1.          0.          0.15206622  0.5         0.        ]]]
No	Correct	call list		deployment	[[[ 0.          0.          0.          0.21016592  0.30769231  1.        ]]]
Yes	Correct	adaptation		inspection	[[[ 0.          1.          0.          0.16608394  0.52631579  2.        ]]]
No	Correct	call list		operational testing	[[[ 0.          1.          0.          0.12551582  0.33333333  0.        ]]]
No	Correct	report performance		IDEF0 model	[[[ 0.          1.          0.          0.23119615  0.66666667  0.        ]]]
No	Correct	Grosch’s law		call arrow	[[[ 0.         1.         0.         0.1273805  0.375      0.       ]]]
No	Correct	Grosch’s law		condition entry	[[[ 0.          1.          0.          0.15862417  0.55555556  0.        ]]]
No	Correct	referential integrity		system resources chart	[[[ 0.          0.          0.          0.24321533  0.4         0.        ]]]
Yes	Correct	semaphore		indicator	[[[ 0.          1.          0.          0.14643261  0.70588235  2.        ]]]
No	Incorrect	profile		customization	[[[ 0.         1.         4.         0.3719142  0.         2.       ]]]
No	Correct	maintenance enhancement		report server	[[[ 0.          1.          0.          0.26652512  0.11764706  0.        ]]]
No	Correct	failure rate		essential scrum	[[[ 0.          1.          0.          0.13945755  0.26666667  0.        ]]]
No	Correct	CDIF importer		maintenance personnel	[[[ 0.          1.          0.          0.0947532   0.15384615  0.        ]]]
No	Correct	nonprocedural programming language		perform quality assurance	[[[ 0.          1.          0.          0.16458118  0.6         0.        ]]]
Yes	Correct	semaphore		lockout	[[[ 0.          1.          0.          0.26393737  0.11764706  2.        ]]]
No	Correct	completion code		requirements review	[[[ 0.          1.          0.          0.30196874  0.66666667  0.        ]]]
No	Correct	parent box		test driver	[[[ 0.          1.          0.          0.15247834  0.6         0.        ]]]
No	Correct	schedule network analysis		open distributed processing	[[[ 0.          1.          0.          0.23382886  0.22222222  0.        ]]]
No	Correct	common cause		Scrum	[[[ 0.          0.          0.          0.17849237  0.52631579  1.        ]]]
No	Incorrect	development		system life cycle	[[[   0.            0.          148.            0.54585022    0.71428571
      1.        ]]]
Yes	Correct	semaphore		flag	[[[   0.            1.          110.            0.18688824    0.8           2.        ]]]
No	Correct	fault masking		absolute assembler	[[[ 0.          1.          0.          0.2545771   0.22222222  0.        ]]]
No	Correct	delegation		measurement sponsor	[[[ 0.          0.          0.          0.21369354  0.16666667  1.        ]]]
No	Correct	downstream		user documentation	[[[ 0.         0.         0.         0.2942735  0.         1.       ]]]
No	Incorrect	iff		software development process	[[[  0.           0.          46.           0.19902691   0.           1.        ]]]
No	Correct	record type		interpretive code	[[[ 0.          1.          0.          0.19207648  0.54545455  0.        ]]]
Yes	Correct	customer		acquirer	[[[ 0.          1.          5.          0.34605334  0.66666667  2.        ]]]
No	Correct	authoring system		supporting process	[[[ 0.          1.          0.          0.2257836   0.83333333  0.        ]]]
No	Correct	authoring system		web application	[[[ 0.          1.          2.          0.11430143  0.46153846  0.        ]]]
No	Incorrect	queue		macrogenerator	[[[ 0.         1.         0.         0.2431654  0.         2.       ]]]
No	Correct	configuration item development record		external input	[[[ 0.          0.          0.          0.25415716  0.61538462  0.        ]]]
No	Incorrect	machine-dependent		process management	[[[ 0.          0.          1.          0.28173848  0.          1.        ]]]
Yes	Correct	customer		purchaser	[[[ 0.          1.          0.         -1.          0.95238095  2.        ]]]
No	Correct	machine-dependent		design requirement	[[[ 0.          0.          0.          0.32707585  0.          1.        ]]]
No	Correct	effective instruction		cadence	[[[ 0.          0.          0.          0.21834762  0.46153846  1.        ]]]
No	Incorrect	simultaneous		reliability	[[[ 0.          1.          0.          0.21656602  0.          2.        ]]]
No	Correct	candidate FSM method		four-address instruction	[[[ 0.          0.          0.          0.12251565  0.8         0.        ]]]
No	Correct	acceptability		remote job entry	[[[ 0.          0.          0.          0.18251024  0.36363636  1.        ]]]
Yes	Correct	customer		buyer	[[[  0.           1.          25.           0.32181406   0.95238095   2.        ]]]
No	Correct	evaluation records		data analysis	[[[ 0.         1.         0.         0.2193779  0.6        0.       ]]]
No	Incorrect	develop project management plan		triple constraint	[[[ 0.          0.          0.          0.70116681  0.58823529  0.        ]]]
No	Correct	pseudocode		help text	[[[ 0.          0.          0.          0.36046315  0.          1.        ]]]
No	Incorrect	unit		wearout-failure period	[[[  0.           0.          28.           0.25221295   0.77777778   1.        ]]]
No	Correct	system description		call by value	[[[ 0.          0.          0.          0.20163662  0.7         0.        ]]]
Yes	Correct	customer		stakeholder	[[[  0.           1.          44.           0.2847786    0.63157895   2.        ]]]
No	Correct	program network chart		control point	[[[ 0.          0.          0.          0.34863957  0.58823529  0.        ]]]
No	Correct	mandatory nonidentifying relationship		scrum team	[[[ 0.          0.          0.          0.08358057  0.4         0.        ]]]
No	Incorrect	job		transportability	[[[  0.           1.          24.           0.17299482   0.           2.        ]]]
No	Correct	functional configuration identification		maintenance rate	[[[ 0.          0.          0.          0.21071467  0.5         0.        ]]]
No	Correct	action entry		bill of materials	[[[ 0.          0.          0.          0.07613041  0.72727273  0.        ]]]
Yes	Incorrect	boy scout rule		technical debt	[[[ 0.          0.          0.          0.38402852  0.57142857  0.        ]]]
No	Correct	dump		entry point	[[[ 0.          0.          0.          0.26984955  0.58823529  1.        ]]]
No	Correct	control clustering		corporate board or equivalent body	[[[ 0.          0.          0.          0.17076473  0.54545455  0.        ]]]
No	Correct	development project function point count		assignment statement	[[[ 0.          0.          0.          0.06845743  0.625       0.        ]]]
No	Incorrect	computer crime		reversible execution	[[[ 0.          1.          0.          0.42862483  0.63157895  0.        ]]]
No	Incorrect	complexity		certification	[[[ 0.          1.          1.          0.09495352  0.33333333  2.        ]]]
Yes	Incorrect	product sashimi		definition of done	[[[ 0.          0.          1.          0.36046654  0.18181818  0.        ]]]
No	Correct	supervisor		subroutine trace	[[[ 0.          0.          0.          0.27432454  0.47058824  1.        ]]]
No	Incorrect	rescue point		all-at-once development	[[[ 0.          1.          0.          0.37684396  0.66666667  0.        ]]]
No	Correct	develop human resource plan		loop	[[[ 0.          0.          0.          0.13399876  0.82352941  1.        ]]]
No	Correct	function point count		change and configuration management	[[[ 0.          0.          0.          0.11185617  0.58823529  0.        ]]]
No	Incorrect	end-user efficiency GSC		requirements traceability	[[[ 0.          0.          0.          0.39018002  0.          0.        ]]]
Yes	Correct	precondition		postcondition	[[[   0.            1.          189.            0.72393057    0.            2.        ]]]
No	Correct	do-nothing operation		master library	[[[ 0.          1.          0.          0.22919857  0.4         0.        ]]]
No	Incorrect	do-nothing operation		ask	[[[  0.           0.          59.           0.36325477   0.           1.        ]]]
No	Correct	certified scrummaster		test level	[[[ 0.          1.          0.          0.19856302  0.          0.        ]]]
No	Correct	certified scrummaster		microprogrammed computer	[[[ 0.          1.          0.          0.11913045  0.          0.        ]]]
No	Correct	heavily used configuration GSC		multiprocessing	[[[ 0.          0.          0.          0.36277439  0.          1.        ]]]
Yes	Correct	e-mail		electronic mail	[[[ 0.    0.    0.   -1.    0.75  1.  ]]]
No	Correct	problem domain		sequence activities	[[[ 0.          1.          0.          0.23386355  0.66666667  0.        ]]]
No	Correct	control language		configuration specification	[[[ 0.          1.          0.          0.33870199  0.66666667  0.        ]]]
No	Correct	data protection		dynamic storage allocation	[[[ 0.          0.          0.          0.16091978  0.76923077  0.        ]]]
No	Correct	enterprise environmental factors		cyclic search	[[[ 0.          0.          0.          0.22437758  0.5         0.        ]]]
No	Correct	enterprise environmental factors		functional size measurement	[[[ 0.          1.          0.          0.29498216  0.5         0.        ]]]
Yes	Correct	realtime		real-time	[[[ 0  1 28 -1  0  2]]]
No	Correct	enterprise environmental factors		expert judgment	[[[ 0.          0.          0.          0.34058287  0.58823529  0.        ]]]
No	Correct	planning board		support manual	[[[ 0.          1.          0.          0.06079621  0.5         0.        ]]]
No	Correct	temporal cohesion		function point table	[[[ 0.          0.          0.          0.42406342  0.30769231  0.        ]]]
No	Correct	instruction cycle		network planning	[[[ 0.          1.          0.          0.19475808  0.53333333  0.        ]]]
No	Correct	stabilization phase		domain model	[[[ 0.          1.          0.          0.28914401  0.33333333  0.        ]]]
Yes	Correct	abnormal end		exception	[[[  0.           0.          22.           0.53209932   0.61538462   1.        ]]]
No	Correct	record element type		learning loop	[[[ 0.          0.          0.          0.30347686  0.58823529  0.        ]]]
No	Incorrect	environment		requirements specification	[[[ 0.          0.          6.          0.18540579  0.30769231  1.        ]]]
No	Correct	reverse proxy		backlog	[[[ 0.          0.          0.          0.11890264  0.28571429  1.        ]]]
No	Correct	end uncertainty		terminal symbol	[[[ 0.         1.         0.         0.3210461  0.4        0.       ]]]
No	Correct	external attribute		data structure-centered design	[[[ 0.          0.          0.          0.29345221  0.75        0.        ]]]
Yes	Correct	abnormal end		abort	[[[ 0.          0.          5.          0.30842482  0.8         1.        ]]]
No	Correct	group		time slicing	[[[ 0.          0.          1.          0.16677294  0.26666667  1.        ]]]
No	Incorrect	attribute		muda	[[[ 0.          1.          5.          0.21817028  0.          2.        ]]]
No	Correct	relative chain frequency		pager	[[[ 0.          0.          0.          0.19124279  0.13333333  1.        ]]]
No	Correct	level 1 record group		usability testing	[[[ 0.          0.          0.          0.08028998  0.33333333  0.        ]]]
label, correctness, w1, w2, features
Yes	Correct	coerce		cast	[[[  0.           1.          27.           0.54540081   0.28571429   2.        ]]]
No	Correct	return code		machine code	[[[ 1.          1.          0.          0.35932532  1.          0.        ]]]
No	Correct	test documentation		go to	[[[ 0.          1.          1.          0.19247525  0.          0.        ]]]
No	Correct	utilization bound theorem		multitasking	[[[ 0.          0.          0.          0.19511679  0.          1.        ]]]
No	Correct	many-sorted algebra		release train engineer rte	[[[ 0.          0.          0.          0.10914115  0.          0.        ]]]
No	Correct	process management		machine-dependent	[[[ 0.          0.          1.          0.28173848  0.          1.        ]]]
Yes	Correct	computer program		software	[[[   0.            0.          140.            0.67089889    0.94117647
      1.        ]]]
No	Incorrect	general system characteristics		characteristic	[[[  1.           0.          28.           0.36077445   1.           1.        ]]]
No	Correct	three-plus-one address instruction		Scrummerfall	[[[ 0.          0.          0.          0.12190761  0.          1.        ]]]
No	Correct	output measure		contravariance	[[[ 0.          0.          0.          0.27894154  0.          1.        ]]]
No	Correct	output measure		Information-based domain	[[[ 0.          1.          0.          0.20142566  0.57142857  0.        ]]]
No	Incorrect	party		commercial-off-the-shelf	[[[ 0.          1.          4.          0.13463785  0.          2.        ]]]
Yes	Correct	traceability		consistency	[[[ 0.          1.          1.          0.24872738  0.          2.        ]]]
No	Correct	link type		call by value	[[[ 0.          0.          0.          0.33674475  0.7         0.        ]]]
No	Correct	link type		Apache Ant	[[[ 0.          1.          0.          0.33278998  0.57142857  0.        ]]]
No	Incorrect	simulation		offset	[[[ 0.          1.          0.          0.20975664  0.66666667  2.        ]]]
No	Correct	software asset management		slave state	[[[ 0.          0.          0.          0.07870921  0.53333333  0.        ]]]
No	Correct	version description document		mutation testing	[[[ 0.          0.          0.          0.15261218  0.33333333  0.        ]]]
Yes	Incorrect	data function		logical file	[[[ 0.          1.          0.          0.20512634  0.42857143  0.        ]]]
No	Correct	enterprise architect		sequence activities	[[[ 0.          1.          0.          0.27799244  0.4         0.        ]]]
No	Incorrect	operational		replay	[[[ 0.          1.          0.          0.33687704  0.4         2.        ]]]
No	Correct	assemble		direct measure	[[[ 0.          0.          0.          0.17998175  0.5         1.        ]]]
No	Incorrect	checkpointing		macroprogramming	[[[ 0.          1.          0.          0.17231429  0.          2.        ]]]
No	Correct	chief programmer		waterfall	[[[ 0.          0.          0.          0.2320868   0.36363636  1.        ]]]
Yes	Correct	computer performance evaluation		utilization	[[[ 0.          0.          3.          0.42323273  0.71428571  1.        ]]]
No	Correct	assistive technologies		performing organization	[[[ 0.          1.          0.          0.33534362  0.75        0.        ]]]
No	Correct	preventive maintenance		repo surgery	[[[ 0.          1.          0.          0.30029315  0.70588235  0.        ]]]
No	Incorrect	wearout-failure period		unit	[[[  0.           0.          28.           0.25221295   0.77777778   1.        ]]]
No	Incorrect	common		technical standard	[[[ 0.          0.          9.          0.38663111  0.33333333  1.        ]]]
No	Correct	context diagram		absolute assembler	[[[ 0.          1.          0.          0.22888891  0.11764706  0.        ]]]
Yes	Incorrect	computer performance evaluation		workload model	[[[ 0.          0.          0.          0.55501235  0.66666667  0.        ]]]
No	Correct	measurement librarian		logical layout	[[[ 0.          1.          0.          0.30141405  0.13333333  0.        ]]]
No	Correct	subsystem		action entry	[[[ 0.          0.          0.          0.22578018  0.4         1.        ]]]
No	Correct	text processing		well-engineered web site	[[[ 0.          0.          0.          0.19053285  0.36363636  0.        ]]]
No	Incorrect	lead		read	[[[  0.           1.          21.           0.13797592   0.66666667   2.        ]]]
No	Correct	build process		parallel	[[[ 0.          0.          0.          0.24223239  0.44444444  1.        ]]]
Yes	Incorrect	computer performance evaluation		Grosch’s law	[[[ 0.          0.          0.          0.3641174   0.58823529  0.        ]]]
No	Incorrect	abort		microprogramming	[[[ 0.          1.          0.          0.20763071  0.          2.        ]]]
No	Correct	specification limits		compiler code	[[[ 0.          1.          0.          0.22537823  0.4         0.        ]]]
No	Incorrect	usability test		boundary value	[[[ 0.          1.          1.          0.51915834  0.66666667  0.        ]]]
No	Correct	assessment input		preparation time	[[[ 0.          1.          0.          0.39911493  0.71428571  0.        ]]]
No	Correct	maintained		error model	[[[ 0.          0.          1.          0.28458867  0.33333333  1.        ]]]
Yes	Incorrect	computer performance evaluation		system profile	[[[ 0.          0.          0.          0.37165126  0.4         0.        ]]]
No	Incorrect	maintained		mvp	[[[ 0.          1.          0.          0.24751479  0.18181818  2.        ]]]
No	Correct	diagram		transaction cost	[[[ 0.          0.          0.          0.14983856  0.22222222  1.        ]]]
No	Correct	storyboard		domain model	[[[ 0.          0.          0.          0.21124701  0.          1.        ]]]
No	Incorrect	feature		partial	[[[ 0.          1.          3.          0.17242708  0.5         2.        ]]]
No	Correct	test case specification		cross-assembler	[[[ 0.          0.          0.          0.27860368  0.          1.        ]]]
Yes	Correct	computer performance evaluation		throughput	[[[  0.           0.          12.           0.37878963   0.125        1.        ]]]
No	Incorrect	hierarchy		database	[[[ 0.          1.          5.          0.2560984   0.33333333  2.        ]]]
No	Correct	data definition		product backlog 	[[[ 0.          1.          0.          0.14754815  0.33333333  0.        ]]]
No	Incorrect	summary activity		message	[[[ 0.          0.          7.          0.26389891  0.44444444  1.        ]]]
No	Incorrect	operational ease GSC		program counter	[[[ 0.          0.          0.          0.39328797  0.          0.        ]]]
No	Correct	back-to-back testing		reproducibility	[[[ 0.          0.          0.          0.38765754  0.23529412  1.        ]]]
Yes	Correct	caution		warning	[[[  0.           1.          56.           0.19290715   0.94117647   2.        ]]]
No	Correct	operational scenario		product specification	[[[ 0.          1.          1.          0.47001196  0.66666667  0.        ]]]
No	Correct	product backlog grooming		systems integration testing	[[[ 0.          1.          0.          0.19937575  0.75        0.        ]]]
No	Correct	executing processes		integrated circuit	[[[ 0.          1.          0.          0.21948417  0.58823529  0.        ]]]
No	Correct	schedule network analysis		open distributed processing	[[[ 0.          1.          0.          0.23382886  0.22222222  0.        ]]]
No	Correct	problem report		process context	[[[ 0.          1.          0.          0.13664178  0.30769231  0.        ]]]
Yes	Correct	caution		note	[[[ 0.          1.          3.          0.21679533  0.5         2.        ]]]
No	Correct	inherited error		data exception	[[[ 0.          1.          0.          0.54053593  0.66666667  0.        ]]]
No	Correct	ordered list		symbolic language	[[[ 0.          1.          0.          0.25868917  0.54545455  0.        ]]]
No	Correct	CDIF graphical notation		availability	[[[ 0.          0.          0.          0.03867075  0.30769231  1.        ]]]
No	Correct	effective full license		opex	[[[ 0.          0.          0.          0.20078164  0.          1.        ]]]
No	Correct	effective full license		estimate at completion	[[[ 0.          1.          0.          0.15206622  0.5         0.        ]]]
Yes	Correct	Cynefin		chaotic domain	[[[ 0.          0.          4.          0.75344118  0.          1.        ]]]
No	Correct	object identifier		channel capacity	[[[ 0.          1.          0.          0.16411132  0.36363636  0.        ]]]
No	Correct	event sequence diagram		time slicing	[[[ 0.          0.          0.          0.20520515  0.18181818  0.        ]]]
No	Correct	event sequence diagram		idle time	[[[ 0.          0.          0.          0.15783272  0.2         0.        ]]]
No	Correct	project time management		user manual	[[[ 0.          0.          0.          0.15518105  0.58823529  0.        ]]]
No	Correct	plan procurement		tunneled arrow	[[[ 0.          1.          0.          0.17809719  0.25        0.        ]]]
Yes	Incorrect	Cynefin		simple domain	[[[ 0.         0.         1.         0.4039492  0.         1.       ]]]
No	Correct	XML data configuration file		critical path methodology	[[[ 0.          0.          0.          0.17638436  0.26666667  0.        ]]]
No	Correct	program-sensitive fault		requirements specification	[[[ 0.          1.          0.          0.38418839  0.66666667  0.        ]]]
No	Correct	performance requirement		active area	[[[ 0.          1.          0.          0.33104732  0.6         0.        ]]]
No	Correct	hostile backout		list processing language	[[[ 0.          0.          0.          0.18434858  0.          0.        ]]]
No	Correct	system requirements specification		risk acceptance	[[[ 0.          0.          0.          0.27147358  0.70588235  0.        ]]]
Yes	Correct	set		list	[[[  0.           1.          51.           0.39886846   0.5          2.        ]]]
No	Correct	execution time		reliability	[[[ 0.          0.          2.          0.33004884  0.54545455  1.        ]]]
No	Correct	reference user requirements		T-shaped skills	[[[ 0.          0.          0.          0.08404573  0.42857143  0.        ]]]
No	Correct	contract management plan		decoupling	[[[ 0.          0.          0.          0.33120359  0.25        1.        ]]]
No	Correct	dynamic analysis		coincidental cohesion	[[[ 0.          1.          0.          0.27291144  0.33333333  0.        ]]]
No	Correct	mechanism arrow		transaction analysis	[[[ 0.          1.          0.          0.13295076  0.46153846  0.        ]]]
Yes	Correct	set		bag	[[[  0.           1.          46.           0.39522417   0.8          2.        ]]]
No	Incorrect	fact build		source	[[[  0.           0.          15.           0.36383668   0.57142857   1.        ]]]
No	Correct	software monitor		mixed mode	[[[ 0.          1.          0.          0.24138966  0.2         0.        ]]]
No	Correct	function type		user group	[[[ 0.          1.          0.          0.15271634  0.66666667  0.        ]]]
No	Incorrect	load		Kanban	[[[  0.           1.          15.           0.24563645   0.           2.        ]]]
No	Correct	team member		heavyweight process	[[[ 0.          1.          0.          0.10903825  0.76923077  0.        ]]]
Yes	Correct	set		scenario	[[[  0.           1.          25.           0.29734175   0.36363636   2.        ]]]
No	Correct	domain analysis		state name	[[[ 0.          1.          0.          0.18278076  0.5         0.        ]]]
No	Incorrect	domain analysis		table	[[[  0.           0.          45.           0.21955987   0.36363636   1.        ]]]
No	Correct	health		implied needs	[[[ 0.          0.          0.          0.30424484  0.83333333  1.        ]]]
No	Correct	network planning		standby redundancy	[[[ 0.          1.          0.          0.44466544  0.70588235  0.        ]]]
No	Correct	man-machine interface		up time	[[[ 0.          1.          0.          0.38641375  0.5         0.        ]]]
Yes	Incorrect	structure chart		control flow diagram	[[[ 0.          0.          0.          0.42960019  0.77777778  0.        ]]]
No	Correct	candidate FSM method		four-address instruction	[[[ 0.          0.          0.          0.12251565  0.8         0.        ]]]
No	Correct	commitment		unnecessary formality	[[[ 0.          0.          0.          0.2470398   0.82352941  1.        ]]]
label, correctness, w1, w2, features
Yes	Correct	support		software life cycle	[[[  0.           0.          32.           0.30400871   0.70588235   1.        ]]]
No	Correct	maintenance personnel		kaizen	[[[ 0.          0.          0.          0.28831531  0.          1.        ]]]
No	Correct	output measure		contravariance	[[[ 0.          0.          0.          0.27894154  0.          1.        ]]]
No	Correct	output measure		Information-based domain	[[[ 0.          1.          0.          0.20142566  0.57142857  0.        ]]]
No	Correct	code breakpoint		measurement process	[[[ 0.          1.          0.          0.17080912  0.          0.        ]]]
No	Correct	program-sensitive fault		requirements specification	[[[ 0.          1.          0.          0.38418839  0.66666667  0.        ]]]
Yes	Correct	support		system life cycle	[[[  0.           0.          33.           0.35260912   0.70588235   1.        ]]]
No	Correct	develop human resource plan		loop	[[[ 0.          0.          0.          0.13399876  0.82352941  1.        ]]]
No	Incorrect	write		integration testing	[[[  0.           0.          60.           0.17702801   0.5          1.        ]]]
No	Correct	carrier		machine-dependent	[[[ 0.          1.          0.          0.27506571  0.          2.        ]]]
No	Correct	off-the-shelf		real-world object	[[[ 0.          0.          0.          0.37067917  0.4         1.        ]]]
No	Correct	minimum viable product		estimate	[[[ 0.          0.          0.          0.21644528  0.5         1.        ]]]
